7.35937	-5.21046	-2.79475	2.13614	0.288114	7.29446	-5.23429	7.4	-5.3	0.908194	-2.7246
7.4447	-5.34168	-2.79681	2.15146	0.287063	7.44737	-5.45308	7.45	-5.45	0.90819	-2.72457
7.51168	-5.49335	-2.80171	2.1294	0.224459	7.63082	-5.61863	7.55	-5.55	1.81974	-1.81974
7.59612	-5.62493	-2.80333	2.14178	0.224407	7.64356	-5.66706	7.65	-5.65	1.81972	-1.81972
7.65156	-5.75894	-2.76236	2.12281	0.172196	7.60376	-5.74774	7.7	-5.8	0.90983	-2.72951
7.73287	-5.88904	-2.76361	2.13195	0.171607	7.7342	-5.95374	7.75	-5.95	0.909826	-2.72948
7.85588	-6.06253	-3.00436	2.15279	0.198975	7.82165	-6.06822	7.85	-6.1	1.9986	-2.9979
7.94046	-6.18898	-3.00564	2.16258	0.198615	7.95703	-6.24328	7.95	-6.25	1.99858	-2.99787
8.01621	-6.31906	-2.93489	2.15843	0.171714	8.17338	-6.44684	8.05	-6.35	1.81738	-1.81739
8.10777	-6.45384	-2.93571	2.16821	0.172176	8.15891	-6.45335	8.15	-6.45	1.81737	-1.81737
8.17157	-6.57711	-2.86701	2.15912	0.140761	8.08628	-6.51855	8.2	-6.6	0.909293	-2.72787
8.26003	-6.7086	-2.86766	2.16662	0.140333	8.25411	-6.74791	8.25	-6.75	0.909293	-2.72787
8.33856	-6.83917	-2.85861	2.16556	0.126338	8.25648	-6.78122	8.35	-6.85	1.81994	-1.81993
8.42731	-6.969	-2.85868	2.17268	0.126612	8.44494	-6.95805	8.45	-6.95	1.81993	-1.81993
8.48721	-7.08211	-2.81708	2.16335	0.100845	8.39359	-7.01743	8.5	-7.1	1.00006	-3.00018
8.5664	-7.19939	-2.81766	2.16805	0.100263	8.54925	-7.24433	8.55	-7.25	1.00006	-3.00018
8.67159	-7.36807	-2.99883	2.16511	0.0929238	8.64403	-7.39047	8.65	-7.4	1.99807	-2.99712
8.75613	-7.49292	-2.99942	2.16935	0.0922525	8.73559	-7.5421	8.75	-7.55	1.99808	-2.99712
8.78646	-7.61154	-2.81993	2.1259	0.00946319	8.87176	-7.71912	8.8	-7.65	0.909955	-1.8199
8.86773	-7.7431	-2.81982	2.12619	0.00911108	8.84538	-7.75497	8.85	-7.75	0.909946	-1.81988
8.92986	-7.88513	-2.85701	2.10321	-0.0260842	8.88333	-7.88636	8.9	-7.9	0.999086	-2.9973
9.0017	-8.00835	-2.85698	2.10142	-0.0268079	8.95966	-8.0381	8.95	-8.05	0.999095	-2.9973
9.00904	-8.1186	-2.67476	2.04795	-0.115574	8.8564	-8.01424	9	-8.15	0.909309	-1.8186
9.07563	-8.24906	-2.67441	2.0415	-0.115697	9.05896	-8.24314	9.05	-8.25	0.909301	-1.81859
9.14142	-8.39833	-2.75634	2.02537	-0.127362	9.17781	-8.47056	9.1	-8.4	1.0004	-3.00119
9.20069	-8.52216	-2.75626	2.01849	-0.128119	9.15332	-8.54857	9.15	-8.55	1.00038	-3.00117
9.21561	-8.64604	-2.63047	1.96649	-0.204927	9.22922	-8.6898	9.2	-8.65	0.909508	-1.819
9.2698	-8.77915	-2.62995	1.95508	-0.205111	9.24541	-8.76863	9.25	-8.75	0.9095	-1.81899
9.41802	-8.99681	-3.0546	2.01028	-0.0756035	9.37748	-9.00609	9.35	-8.95	1.99965	-3.99928
9.48212	-9.13507	-3.05458	2.0061	-0.0761902	9.44703	-9.15328	9.45	-9.15	1.99964	-3.99928
9.50312	-9.2501	-2.92169	1.96804	-0.136849	9.50096	-9.25642	9.5	-9.25	0.999584	-1.99917
9.5583	-9.38402	-2.92082	1.96122	-0.136757	9.54157	-9.35195	9.55	-9.35	0.999584	-1.99917
9.57522	-9.50555	-2.83706	1.92272	-0.190326	9.47534	-9.42627	9.55	-9.5	0	-3.00023
9.62178	-9.63812	-2.83655	1.91247	-0.191342	9.54779	-9.64959	9.55	-9.65	0	-3.0002
9.67071	-9.80358	-2.91854	1.89373	-0.19927	9.69942	-9.88416	9.6	-9.8	0.999005	-2.997
9.71457	-9.94116	-2.91774	1.88315	-0.200065	9.64606	-9.9341	9.65	-9.95	0.998995	-2.997
9.71292	-10.0682	-2.79047	1.83024	-0.27361	9.60087	-9.96395	9.7	-10.05	0.909855	-1.81969
9.74979	-10.2146	-2.78866	1.81546	-0.273132	9.73801	-10.1396	9.75	-10.15	0.909847	-1.81969
9.78991	-10.3474	-2.77359	1.80644	-0.268287	9.92627	-10.4745	9.75	-10.3	0	-3.00065
9.81968	-10.4813	-2.7729	1.79243	-0.269049	9.75524	-10.4732	9.75	-10.45	0	-3.00063
9.85715	-10.6413	-2.82673	1.78497	-0.252043	9.71825	-10.5087	9.8	-10.6	0.90817	-2.72451
9.8877	-10.792	-2.82552	1.77087	-0.252244	9.85048	-10.7526	9.85	-10.75	0.908161	-2.72448
9.88254	-10.9264	-2.73474	1.72184	-0.314155	9.88465	-10.9383	9.85	-10.9	0	-2.73074
9.90178	-11.0733	-2.73354	1.704	-0.314839	9.83614	-11.041	9.85	-11.05	0	-2.73073
9.90829	-11.2167	-2.75216	1.67795	-0.328107	9.83952	-11.1692	9.85	-11.2	0	-2.99965
9.92005	-11.3525	-2.75172	1.66075	-0.329106	9.84568	-11.3496	9.85	-11.35	0	-2.99961
9.90864	-11.5149	-2.80116	1.61821	-0.363493	9.87961	-11.5637	9.85	-11.5	0	-2.99843
9.9118	-11.6532	-2.80029	1.59923	-0.364444	9.83206	-11.6307	9.85	-11.65	0	-2.99843
9.81435	-11.7549	-2.61497	1.46321	-0.569088	9.85311	-11.8523	9.8	-11.75	-1.0003	-2.00061
9.79684	-11.8829	-2.6139	1.43435	-0.569515	9.74928	-11.8442	9.75	-11.85	-1.00029	-2.00059
9.76756	-12.0203	-2.63798	1.39855	-0.577024	9.69694	-11.9706	9.7	-12	-1.0004	-3.00119
9.74114	-12.1487	-2.63796	1.36877	-0.578153	9.65354	-12.1497	9.65	-12.15	-1.00039	-3.00116
9.66121	-12.2677	-2.58883	1.27052	-0.696122	9.72311	-12.3964	9.6	-12.25	-0.999885	-1.99981
9.61871	-12.3885	-2.58789	1.23499	-0.696874	9.54859	-12.3478	9.55	-12.35	-0.999884	-1.99979
9.49326	-12.4776	-2.51399	1.0921	-0.881965	9.39039	-12.3902	9.45	-12.45	-1.99803	-1.99805
9.43093	-12.586	-2.51332	1.04722	-0.882737	9.36086	-12.5501	9.35	-12.55	-1.99804	-1.99804
9.35565	-12.7079	-2.52448	0.99717	-0.883486	9.34456	-12.7106	9.3	-12.65	-0.909773	-1.81953
9.27569	-12.8201	-2.52326	0.947926	-0.884151	9.22134	-12.7613	9.25	-12.75	-0.909773	-1.81954
9.09832	-12.8723	-2.4829	0.741375	-1.1637	9.15326	-13.0031	9.05	-12.85	-3.99257	-1.99629
9.0011	-12.9515	-2.48426	0.681609	-1.16524	8.84161	-12.9519	8.85	-12.95	-3.99253	-1.99627
8.84212	-13.0364	-2.55314	0.566209	-1.24531	8.71632	-12.9613	8.75	-13	-1.8213	-0.910651
8.71953	-13.1049	-2.55226	0.496964	-1.24612	8.66358	-13.0431	8.65	-13.05	-1.8213	-0.910651
8.56767	-13.1515	-2.60145	0.38294	-1.33295	8.54518	-13.1702	8.5	-13.1	-2.997	-0.999005
8.44341	-13.1938	-2.60169	0.315318	-1.33373	8.35763	-13.1557	8.35	-13.15	-2.997	-0.998995
8.26254	-13.2002	-2.6623	0.166789	-1.46265	8.22926	-13.1698	8.2	-13.15	-2.72741	0
8.11528	-13.2156	-2.66223	0.0852406	-1.46356	8.03583	-13.1513	8.05	-13.15	-2.72742	0
7.95744	-13.2241	-2.68381	0.00717552	-1.45733	7.82914	-13.0525	7.9	-13.15	-2.72986	0
7.80884	-13.217	-2.68369	-0.0737212	-1.45799	7.76538	-13.1647	7.75	-13.15	-2.72986	0
7.70738	-13.293	-2.5824	-0.0197946	-1.24261	7.66146	-13.3079	7.6	-13.2	-2.9979	-0.999304
7.5761	-13.2839	-2.58419	-0.0826277	-1.24281	7.44786	-13.2517	7.45	-13.25	-2.9979	-0.999304
7.40309	-13.297	-2.65152	-0.118934	-1.19397	7.21108	-13.0985	7.3	-13.25	-2.72846	0
7.25723	-13.2728	-2.653	-0.185115	-1.1941	7.16011	-13.2382	7.15	-13.25	-2.72844	0
7.08039	-13.2153	-2.78493	-0.281467	-1.2599	6.88472	-12.9588	7	-13.2	-2.99784	0.999284
6.94623	-13.1707	-2.78661	-0.344724	-1.25968	6.84891	-13.1493	6.85	-13.15	-2.99784	0.999284
6.78526	-13.1497	-2.81289	-0.37713	-1.20739	6.77424	-13.2337	6.7	-13.1	-2.72787	0.909275
6.64207	-13.0866	-2.81444	-0.443584	-1.20702	6.55759	-13.0679	6.55	-13.05	-2.72787	0.909284
6.49555	-13.1217	-2.69463	-0.38995	-1.01709	6.40137	-13.0799	6.4	-13.05	-2.72678	0
6.35865	-13.0605	-2.69645	-0.445653	-1.01636	6.26174	-13.0534	6.25	-13.05	-2.72678	0
6.19366	-13.0465	-2.70742	-0.436413	-0.920687	6.10143	-13.0076	6.1	-13	-2.72966	0.909888
6.05855	-12.9782	-2.70973	-0.486898	-0.91991	5.94198	-12.9494	5.95	-12.95	-2.72963	0.90988
5.88031	-12.8646	-2.94451	-0.570615	-0.99895	5.79854	-12.8478	5.8	-12.85	-2.99777	1.99851
5.75651	-12.7795	-2.94669	-0.620622	-0.998275	5.65107	-12.7365	5.65	-12.75	-2.99778	1.99852
5.62227	-12.7581	-2.79787	-0.590864	-0.859148	5.50547	-12.5721	5.55	-12.7	-1.81798	0.908995
5.49561	-12.6684	-2.79902	-0.637985	-0.858636	5.43839	-12.652	5.45	-12.65	-1.81799	0.908995
5.344	-12.5568	-2.90176	-0.687579	-0.869347	5.27506	-12.4782	5.3	-12.55	-2.72627	1.81753
5.22196	-12.4524	-2.90316	-0.734625	-0.868067	5.1307	-12.4684	5.15	-12.45	-2.72625	1.8175
5.08448	-12.3816	-2.86891	-0.735141	-0.796413	5.04446	-12.3808	5.05	-12.35	-1.8199	1.81989
4.96918	-12.2722	-2.86985	-0.778857	-0.796065	4.92985	-12.2499	4.95	-12.25	-1.81991	1.8199
4.84885	-12.1677	-2.9005	-0.804699	-0.775375	4.75061	-11.9803	4.85	-12.15	-1.99928	1.99929
4.75049	-12.0615	-2.9003	-0.843496	-0.775456	4.75915	-12.0666	4.75	-12.05	-1.99928	1.99928
4.66642	-11.9206	-2.90486	-0.914825	-0.817897	4.69113	-11.9084	4.7	-11.9	-0.908236	2.72471
4.57235	-11.7907	-2.90459	-0.960837	-0.81921	4.64378	-11.7442	4.65	-11.75	-0.908231	2.7247
4.55481	-11.6826	-2.68146	-1.04025	-0.86416	4.59746	-11.6205	4.6	-11.65	-0.909847	1.81971
4.4843	-11.555	-2.68035	-1.08816	-0.865044	4.54975	-11.5706	4.55	-11.55	-0.909843	1.81969
4.40811	-11.3173	-3.05742	-1.18777	-0.944241	4.47442	-11.3673	4.5	-11.35	-1.0008	4.0032
4.35526	-11.1742	-3.05702	-1.23585	-0.945637	4.44059	-11.1496	4.45	-11.15	-1.0008	4.00321
4.39608	-11.0571	-2.7672	-1.35822	-1.06165	4.43713	-11.024	4.45	-11.05	0	1.81614
4.36954	-10.9089	-2.76612	-1.41733	-1.06289	4.45136	-10.93	4.45	-10.95	0	1.81612
4.38523	-10.7403	-2.77707	-1.51718	-1.12316	4.44745	-10.786	4.45	-10.8	0	2.72555
4.38323	-10.5903	-2.77542	-1.57953	-1.12433	4.45788	-10.6457	4.45	-10.65	0	2.72554
4.39641	-10.4379	-2.78318	-1.6479	-1.13355	4.46329	-10.5756	4.45	-10.5	0	2.729
4.41378	-10.2879	-2.7819	-1.71042	-1.13406	4.44057	-10.3382	4.45	-10.35	0	2.72898
4.45508	-10.1331	-2.79584	-1.7892	-1.15799	4.51895	-10.2367	4.5	-10.2	0.908962	2.72687
4.49446	-9.98675	-2.79447	-1.8535	-1.15903	4.54925	-10.0439	4.55	-10.05	0.908954	2.72685
4.543	-9.82241	-2.85383	-1.91161	-1.14065	4.63224	-9.9707	4.6	-9.9	0.909756	2.72927
4.60129	-9.67921	-2.85225	-1.97488	-1.14155	4.63755	-9.74952	4.65	-9.75	0.909752	2.72926
4.63011	-9.49286	-2.9374	-1.98147	-1.03311	4.60757	-9.4335	4.7	-9.6	0.90859	2.72578
4.70075	-9.35092	-2.93513	-2.0393	-1.03442	4.74589	-9.4609	4.75	-9.45	0.908586	2.72576
4.78427	-9.20799	-2.95382	-2.09841	-1.03489	4.89179	-9.39473	4.85	-9.3	1.81967	2.72952
4.87181	-9.07337	-2.95295	-2.15639	-1.03626	4.94849	-9.13867	4.95	-9.15	1.81967	2.72951
4.95337	-8.95528	-2.94407	-2.20564	-1.0323	4.95209	-8.96272	5	-9.05	0.999884	1.99977
5.04509	-8.84253	-2.94214	-2.25801	-1.03299	5.04121	-8.94979	5.05	-8.95	0.999874	1.99974
5.1145	-8.70219	-2.93532	-2.26154	-0.932247	5.20806	-8.88942	5.15	-8.8	1.81805	2.72708
5.2219	-8.58282	-2.93488	-2.31361	-0.933025	5.26887	-8.63564	5.25	-8.65	1.81803	2.72705
5.32375	-8.47933	-2.93362	-2.35871	-0.929008	5.3785	-8.56768	5.35	-8.55	1.99956	1.99957
5.43105	-8.38004	-2.93316	-2.4057	-0.92944	5.44864	-8.42738	5.45	-8.45	1.99954	1.99954
5.50359	-8.27589	-2.84659	-2.40303	-0.826851	5.56465	-8.44845	5.5	-8.35	0.909045	1.81807
5.6215	-8.17402	-2.84487	-2.44854	-0.826759	5.53862	-8.24357	5.55	-8.25	0.909045	1.81808
5.69072	-8.0445	-2.79574	-2.42359	-0.695613	5.64921	-8.02513	5.7	-8.1	2.72608	2.72608
5.80928	-7.94648	-2.79616	-2.46223	-0.695906	5.85094	-7.95601	5.85	-7.95	2.72606	2.72606
5.90825	-7.81749	-2.80802	-2.45394	-0.61047	5.93492	-7.84119	5.95	-7.85	1.81801	1.81801
6.02993	-7.72235	-2.80832	-2.48784	-0.610701	6.05986	-7.73559	6.05	-7.75	1.81802	1.81801
6.11932	-7.59956	-2.78427	-2.46544	-0.50752	6.13741	-7.63243	6.15	-7.65	1.81798	1.81798
6.24096	-7.50667	-2.78424	-2.4938	-0.507807	6.25659	-7.54336	6.25	-7.55	1.81798	1.81798
6.34084	-7.39675	-2.76409	-2.4826	-0.435383	6.39143	-7.46358	6.35	-7.45	1.82027	1.82027
6.46274	-7.30656	-2.76359	-2.50697	-0.435676	6.452	-7.36418	6.45	-7.35	1.82025	1.82025
6.58821	-7.22977	-2.78753	-2.54999	-0.477245	6.47916	-7.09783	6.6	-7.25	2.99862	1.99908
6.70571	-7.15404	-2.78836	-2.5741	-0.477343	6.7556	-7.14598	6.75	-7.15	2.99862	1.99908
6.76383	-7.00524	-2.71743	-2.48534	-0.272113	6.68682	-6.93297	6.8	-7.05	0.908005	1.816
6.88317	-6.91529	-2.71697	-2.50048	-0.272245	6.86356	-6.94732	6.85	-6.95	0.908	1.81601
7.01898	-6.85043	-2.7158	-2.5461	-0.324699	7.08741	-6.92602	7	-6.85	2.72856	1.81904
7.14333	-6.76765	-2.7161	-2.56389	-0.324636	7.15695	-6.75136	7.15	-6.75	2.72854	1.81902
7.2273	-6.63586	-2.68747	-2.49652	-0.173718	7.29976	-6.68807	7.25	-6.65	1.8202	1.8202
7.34611	-6.54809	-2.68758	-2.50623	-0.173808	7.35505	-6.56058	7.35	-6.55	1.82018	1.82018
7.51614	-6.52503	-2.74809	-2.62019	-0.360818	7.53544	-6.5372	7.5	-6.5	2.99964	0.999884
7.63649	-6.45814	-2.74844	-2.6384	-0.360879	7.65664	-6.46417	7.65	-6.45	2.99964	0.999884
7.7471	-6.38378	-2.69706	-2.64142	-0.329853	7.67559	-6.34628	7.75	-6.4	1.81709	0.908549
7.87804	-6.31426	-2.69643	-2.65981	-0.330123	7.85193	-6.35845	7.85	-6.35	1.81709	0.908545
7.99558	-6.2437	-2.66077	-2.66237	-0.300621	8.03231	-6.28406	8	-6.25	2.72931	1.81954
8.12567	-6.17694	-2.66109	-2.67868	-0.300405	8.13749	-6.14586	8.15	-6.15	2.72928	1.81952
8.20849	-6.054	-2.63814	-2.60221	-0.145621	8.21488	-6.01843	8.25	-6.05	1.99977	1.99976
8.32166	-5.98616	-2.63853	-2.60923	-0.145349	8.33626	-5.94674	8.35	-5.95	1.99977	1.99976
8.49234	-5.92321	-2.74599	-2.6628	-0.231241	8.50318	-5.89335	8.5	-5.9	2.72796	0.909326
8.62777	-5.85515	-2.74661	-2.67573	-0.231294	8.65894	-5.86309	8.65	-5.85	2.72796	0.909321
8.71674	-5.73039	-2.68236	-2.59405	-0.0693875	8.77185	-5.74314	8.75	-5.75	1.81776	1.81775
8.84302	-5.65381	-2.68264	-2.59783	-0.0693005	8.85444	-5.64273	8.85	-5.65	1.81774	1.81773
8.93174	-5.55415	-2.6436	-2.54546	0.0285985	9.02394	-5.6024	8.95	-5.55	1.99657	1.99656
9.04114	-5.47948	-2.64389	-2.54387	0.0287814	9.05088	-5.45385	9.05	-5.45	1.99654	1.99655
9.20412	-5.41516	-2.74123	-2.60338	-0.0847287	9.04088	-5.29691	9.2	-5.4	2.72728	0.909094
9.33381	-5.33813	-2.74146	-2.60798	-0.0846404	9.34223	-5.32623	9.35	-5.35	2.72727	0.90909
9.40842	-5.22285	-2.64341	-2.53208	0.0564487	9.39579	-5.21659	9.45	-5.25	1.81816	1.81815
9.52816	-5.13969	-2.64399	-2.52903	0.0565016	9.55303	-5.13194	9.55	-5.15	1.81813	1.81813
9.61415	-5.05084	-2.56005	-2.488	0.128814	9.75019	-5.14652	9.65	-5.05	1.82036	1.82036
9.72608	-4.96491	-2.56095	-2.48082	0.129052	9.7586	-4.93134	9.75	-4.95	1.82036	1.82037
9.81802	-4.84424	-2.55366	-2.41879	0.222836	9.9198	-4.86941	9.85	-4.85	1.81578	1.81577
9.9239	-4.75091	-2.55442	-2.40665	0.222841	9.95641	-4.74358	9.95	-4.75	1.81575	1.81575
10.0099	-4.60281	-2.59154	-2.326	0.334705	10.0029	-4.54771	10.05	-4.6	1.82039	2.7306
10.1071	-4.49812	-2.59266	-2.30749	0.334973	10.1428	-4.45119	10.15	-4.45	1.8204	2.7306
10.2068	-4.33906	-2.68845	-2.24542	0.400807	10.1981	-4.26556	10.25	-4.3	1.81769	2.72652
10.2994	-4.22264	-2.69035	-2.22342	0.400998	10.3644	-4.16342	10.35	-4.15	1.81768	2.7265
10.4473	-4.10564	-2.79741	-2.2589	0.2964	10.5985	-4.12247	10.45	-4.05	1.81792	1.81792
10.5435	-3.98551	-2.79775	-2.24232	0.296682	10.5415	-3.9454	10.55	-3.95	1.8179	1.8179
10.6517	-3.85367	-2.84111	-2.22908	0.289279	10.7092	-3.85166	10.65	-3.85	1.81903	1.81904
10.747	-3.72976	-2.84119	-2.21342	0.289084	10.7616	-3.75002	10.75	-3.75	1.81902	1.81903
10.7791	-3.5866	-2.76511	-2.12198	0.422915	10.795	-3.60617	10.8	-3.6	0.909773	2.72931
10.8571	-3.45626	-2.76496	-2.09873	0.422898	10.8527	-3.46164	10.85	-3.45	0.909764	2.72928
10.9839	-3.34237	-2.84579	-2.14733	0.295673	10.9584	-3.30584	10.95	-3.3	1.99953	2.99928
11.0594	-3.2217	-2.84629	-2.13207	0.296093	11.0447	-3.1561	11.05	-3.15	1.9995	2.99925
11.0954	-3.03373	-2.88216	-2.02978	0.44304	11.1178	-2.98807	11.1	-3	0.907725	2.72317
11.163	-2.89016	-2.88212	-2.00508	0.443258	11.1427	-2.86566	11.15	-2.85	0.907708	2.72314
11.2144	-2.72246	-2.91429	-1.9549	0.485797	11.1491	-2.68183	11.2	-2.7	0.908929	2.72678
11.2716	-2.57273	-2.91424	-1.92792	0.485978	11.2525	-2.55311	11.25	-2.55	0.908929	2.72678
11.1766	-2.37203	-2.85227	-1.70249	0.843535	11.1188	-2.36202	11.2	-2.4	-0.909276	2.72782
11.1925	-2.21627	-2.85116	-1.65595	0.843579	11.1594	-2.25598	11.15	-2.25	-0.909276	2.72782
11.325	-2.11304	-2.78531	-1.80016	0.494289	11.2029	-2.09837	11.25	-2.1	1.81915	2.72871
11.3576	-1.96343	-2.78532	-1.77292	0.494331	11.3525	-1.95787	11.35	-1.95	1.81913	2.72869
11.3585	-1.80682	-2.78185	-1.71142	0.555326	11.3011	-1.79507	11.35	-1.8	0	2.73035
11.3759	-1.65513	-2.78104	-1.6805	0.555576	11.3326	-1.67041	11.35	-1.65	0	2.73033
11.2984	-1.49072	-2.80435	-1.53947	0.755845	11.0622	-1.44342	11.3	-1.5	-0.999165	2.99748
11.2902	-1.35053	-2.80388	-1.50134	0.756028	11.2595	-1.35818	11.25	-1.35	-0.999155	2.99745
11.2305	-1.21196	-2.76687	-1.40399	0.856131	11.1658	-1.23674	11.2	-1.25	-0.909822	1.81964
11.2001	-1.06323	-2.76486	-1.35645	0.856527	11.1524	-1.15803	11.15	-1.15	-0.909822	1.81964
11.0571	-0.928253	-2.81043	-1.17209	1.10773	10.8534	-0.929069	11.05	-0.95	-1.99817	3.99632
10.9973	-0.799701	-2.81131	-1.11631	1.10781	10.9584	-0.728742	10.95	-0.75	-1.99816	3.99632
10.9569	-0.667738	-2.75472	-1.10272	1.02155	10.8608	-0.663121	10.9	-0.649999	-0.908549	1.8171
10.884	-0.534571	-2.75437	-1.04623	1.02178	10.8648	-0.553034	10.85	-0.549999	-0.908532	1.81708
10.7775	-0.418412	-2.76513	-0.949404	1.09251	10.8451	-0.437482	10.75	-0.45	-1.8174	1.81738
10.6841	-0.297817	-2.76439	-0.88874	1.09304	10.6542	-0.347474	10.65	-0.35	-1.8174	1.81738
10.4937	-0.213044	-2.86962	-0.7061	1.3026	10.5062	-0.245062	10.5	-0.25	-2.72796	1.81864
10.369	-0.11535	-2.86925	-0.633994	1.30307	10.3438	-0.150982	10.35	-0.15	-2.72796	1.81864
